key;accepted;kingdom;scientificName;speciesKey;taxonID
10471091;NA;Plantae;Geum montanum x rivale;10471091;NA
10211773;Oenothera ammophila × biennis;Plantae;Oenothera ammophila x biennis;10471759;NA
10471759;NA;Plantae;Oenothera ammophila × biennis;10471759;NA
10471921;NA;Plantae;Hypolepis rugosula x tenuifolia;10471921;NA
9833561;Carex bigelowii × paleacea;Plantae;Carex bigelowii subsp. rigida × paleacea;10472606;NA
10060230;Carex bigelowii × paleacea;Plantae;Carex bigelowii ssp. rigida × paleacea;10472606;NA
10227654;Carex bigelowii × paleacea;Plantae;Carex bigelowii ssp. rigida x paleacea;10472606;NA
10455809;Carex bigelowii × paleacea;Plantae;Carex bigelowii subsp. rigida x paleacea;10472606;NA
10472606;NA;Plantae;Carex bigelowii × paleacea;10472606;NA
10624132;Carex bigelowii × paleacea;Plantae;Carex bigelowii x paleacea;10472606;NA
9833732;Verbascum lychnitis × pyramidatum;Plantae;Verbascum lychnitis x pyramidatum;10472783;NA
10472783;NA;Plantae;Verbascum lychnitis × pyramidatum;10472783;NA
10473076;NA;Plantae;Orthilia secunda x Pyrola minor;10473076;NA
10473154;NA;Plantae;Athyrium filix femina x alpestre;10473154;NA
9834782;Calamagrostis arundinacea × canescens;Plantae;Calamagrostis arundinacea x canescens;10473831;NA
10473831;NA;Plantae;Calamagrostis arundinacea × canescens;10473831;NA
10209339;Corydalis pumila × solida;Plantae;Corydalis pumila x solida;10474208;NA
10474208;NA;Plantae;Corydalis pumila × solida;10474208;NA
10474215;NA;Plantae;Epilobium alsinifolium x anagallidifolium;10474215;NA
9835249;Rumex crispus × stenophyllus;Plantae;Rumex crispus x stenophyllus;10474310;NA
10474310;NA;Plantae;Rumex crispus × stenophyllus;10474310;NA
10474500;NA;Plantae;Arctotis leiocarpa x fastuosa;10474500;NA
10209044;Euphrasia micrantha × nemorosa;Plantae;Euphrasia micrantha x nemorosa;10474510;NA
10474510;NA;Plantae;Euphrasia micrantha × nemorosa;10474510;NA
10208869;Carex rostrata × saxatilis;Plantae;Carex rostrata x saxatilis;10474658;NA
10474658;NA;Plantae;Carex rostrata × saxatilis;10474658;NA
10208580;Prunus cerasifera × spinosa;Plantae;Prunus cerasifera x spinosa;10474952;NA
10474952;NA;Plantae;Prunus cerasifera × spinosa;10474952;NA
10475037;NA;Plantae;Arctium nemorosum × tomentosum;10475037;NA
10475100;NA;Plantae;Pterygoneurum subsessile x ovatum;10475100;NA
9836780;Carex canescens × loliacea;Plantae;Carex canescens x loliacea;10475823;NA
10475823;NA;Plantae;Carex canescens × loliacea;10475823;NA
10475833;NA;Plantae;Asplenium halleri x trichomanes;10475833;NA
9963994;Dactylorhiza incarnata var. incarnata × majalis subsp. majalis;Plantae;Dactylorhiza incarnata var. incarnata × majalis;10475897;NA
10080140;Dactylorhiza incarnata var. incarnata × majalis subsp. majalis;Plantae;Dactylorhiza incarnata var. incarnata × majalis ssp. majalis;10475897;NA
10207633;Dactylorhiza incarnata var. incarnata × majalis subsp. majalis;Plantae;Dactylorhiza incarnata var. incarnata x majalis ssp. majalis;10475897;NA
10475897;NA;Plantae;Dactylorhiza incarnata var. incarnata × majalis subsp. majalis;10475897;NA
10604009;Dactylorhiza incarnata var. incarnata × majalis subsp. majalis;Plantae;Dactylorhiza incarnata var. incarnata x majalis;10475897;NA
10476199;NA;Plantae;Acer campestre x lobelii;10476199;NA
9837247;Clematis potaninii × vitalba;Plantae;Clematis potaninii x vitalba;10476301;NA
10476301;NA;Plantae;Clematis potaninii × vitalba;10476301;NA
10476598;NA;Plantae;Carex saxatilis × Carex stylosa;10476598;NA
10476673;NA;Plantae;Ophrys apifera x Ophrys provincialis;10476673;NA
10476859;NA;Plantae;Dianthus caryophyllus x Dianthus gratianopolitanus;10476859;NA
10476962;NA;Plantae;Epilobium palustre × roseum;10476962;NA
10477517;NA;Plantae;Salix cinerea subsp. cinerea x myrsinifolia;10477517;NA
10082122;Carex flava × lepidocarpa subsp. lepidocarpa;Plantae;Carex flava x lepidocarpa subsp. lepidocarpa;10477898;NA
10205622;Carex flava × lepidocarpa subsp. lepidocarpa;Plantae;Carex flava × lepidocarpa ssp. lepidocarpa;10477898;NA
10477898;NA;Plantae;Carex flava × lepidocarpa subsp. lepidocarpa;10477898;NA
10602026;Carex flava × lepidocarpa subsp. lepidocarpa;Plantae;Carex flava x lepidocarpa ssp. lepidocarpa;10477898;NA
9838949;Draba incana × norvegica;Plantae;Draba incana x norvegica;10477999;NA
10477999;NA;Plantae;Draba incana × norvegica;10477999;NA
10478135;NA;Plantae;Viola macloskeyi × Viola renifolia;10478135;NA
10205339;Rosa mollis × spinosissima;Plantae;Rosa mollis x spinosissima;10478197;NA
10478197;NA;Plantae;Rosa mollis × spinosissima;10478197;NA
10478614;NA;Plantae;Microlepia marginata x strigosa;10478614;NA
10478746;NA;Plantae;Eriophorum angustifolium x latifolium;10478746;NA
10204400;Abies balsamea × sibirica;Plantae;Abies balsamea x sibirica;10479128;NA
10479128;NA;Plantae;Abies balsamea × sibirica;10479128;NA
10479516;NA;Plantae;Rosa arvensis x gallica;10479516;NA
9840897;Salix herbacea × myrsinites;Plantae;Salix herbacea x myrsinites;10479992;NA
10479992;NA;Plantae;Salix herbacea × myrsinites;10479992;NA
10480726;NA;Plantae;Rumex crispus x hydrolapathum;10480726;NA
10202112;Cerastium glutinosum × subtetrandrum;Plantae;Cerastium glutinosum x subtetrandrum;10481377;NA
10481377;NA;Plantae;Cerastium glutinosum × subtetrandrum;10481377;NA
10481408;NA;Plantae;Viola canina x pumila;10481408;NA
10481476;NA;Plantae;Gentianella campestris x germanica;10481476;NA
9842394;Solidago gigantea × virgaurea;Plantae;Solidago gigantea ssp. serotina x virgaurea;10481511;NA
10051379;Solidago gigantea × virgaurea;Plantae;Solidago gigantea subsp. serotina x virgaurea;10481511;NA
10236569;Solidago gigantea × virgaurea;Plantae;Solidago gigantea subsp. serotina × virgaurea;10481511;NA
10446821;Solidago gigantea × virgaurea;Plantae;Solidago gigantea x virgaurea;10481511;NA
10481511;NA;Plantae;Solidago gigantea × virgaurea;10481511;NA
10633054;Solidago gigantea × virgaurea;Plantae;Solidago gigantea ssp. serotina × virgaurea;10481511;NA
10481959;NA;Plantae;Potamogeton natans x nodosus;10481959;NA
10201357;Salix hastata × lapponum;Plantae;Salix hastata x lapponum;10482155;NA
10482155;NA;Plantae;Salix hastata × lapponum;10482155;NA
10482642;NA;Plantae;Calceolaria perfoliata x calycina;10482642;NA
10482691;NA;Plantae;Viola reichenbachiana x riviniana x rupestris;10482691;NA
10200596;Galeopsis bifida × tetrahit;Plantae;Galeopsis bifida x tetrahit;10482909;NA
10482909;NA;Plantae;Galeopsis bifida × tetrahit;10482909;NA
10483194;NA;Plantae;Viola hirta x odorata;10483194;NA
9845089;Carex magellanica × rariflora;Plantae;Carex magellanica ssp. irrigua × rariflora;10484247;NA
10048661;Carex magellanica × rariflora;Plantae;Carex magellanica subsp. irrigua x rariflora;10484247;NA
10239284;Carex magellanica × rariflora;Plantae;Carex magellanica x rariflora;10484247;NA
10444084;Carex magellanica × rariflora;Plantae;Carex magellanica subsp. irrigua × rariflora;10484247;NA
10484247;NA;Plantae;Carex magellanica × rariflora;10484247;NA
10635821;Carex magellanica × rariflora;Plantae;Carex magellanica ssp. irrigua x rariflora;10484247;NA
10484434;NA;Plantae;Primula elatior × veris;10484434;NA
9845862;Woodsia alpina × ilvensis;Plantae;Woodsia alpina x ilvensis;10485015;NA
10485015;NA;Plantae;Woodsia alpina × ilvensis;10485015;NA
10198138;Epilobium adenocaulon × obscurum;Plantae;Epilobium adenocaulon x obscurum;10485361;NA
10485361;NA;Plantae;Epilobium adenocaulon × obscurum;10485361;NA
10485840;NA;Plantae;Primula latifolia x Primula marginata;10485840;NA
10197390;Draba alpina × oxycarpa;Plantae;Draba alpina x oxycarpa;10486128;NA
10486128;NA;Plantae;Draba alpina × oxycarpa;10486128;NA
10197214;Carex maritima × parallela;Plantae;Carex maritima x parallela;10486300;NA
10486300;NA;Plantae;Carex maritima × parallela;10486300;NA
10196932;Rosa majalis × rugosa;Plantae;Rosa majalis x rugosa;10486572;NA
10486572;NA;Plantae;Rosa majalis × rugosa;10486572;NA
10486610;NA;Plantae;Soldanella minima x pusilla subsp. alpicola;10486610;NA
9848296;Sparganium gramineum × natans;Plantae;Sparganium gramineum x natans;10487449;NA
10487449;NA;Plantae;Sparganium gramineum × natans;10487449;NA
10488002;NA;Animalia;Rhopalosiphum sp. X IL-2007;10488002;NA
10195243;Carex cespitosa × vacillans;Plantae;Carex cespitosa x vacillans;10488288;NA
10488288;NA;Plantae;Carex cespitosa × vacillans;10488288;NA
10092773;Malus domestica × sylvestris;Plantae;Malus domestica x sylvestris;10488587;NA
10194957;Malus domestica × sylvestris;Plantae;Malus pumila × sylvestris;10488587;NA
10488587;NA;Plantae;Malus domestica × sylvestris;10488587;NA
10591265;Malus domestica × sylvestris;Plantae;Malus pumila x sylvestris;10488587;NA
10489063;NA;Plantae;Arctium minus x nemorosum;10489063;NA
10489072;NA;Plantae;Cirsium oleraceum x tuberosum;10489072;NA
9950391;Dactylorhiza incarnata var. cruenta × majalis subsp. lapponica;Plantae;Dactylorhiza incarnata var. cruenta × majalis ssp. lapponica;10489504;NA
10093695;Dactylorhiza incarnata var. cruenta × majalis subsp. lapponica;Plantae;Dactylorhiza incarnata var. cruenta x majalis ssp. lapponica;10489504;NA
10194021;Dactylorhiza incarnata var. cruenta × majalis subsp. lapponica;Plantae;Dactylorhiza incarnata var. cruenta x traunsteineri;10489504;NA
10337926;Dactylorhiza incarnata var. cruenta × majalis subsp. lapponica;Plantae;Dactylorhiza incarnata var. cruenta × lapponica;10489504;NA
10345055;Dactylorhiza incarnata var. cruenta × majalis subsp. lapponica;Plantae;Dactylorhiza incarnata var. cruenta × traunsteineri;10489504;NA
10489504;NA;Plantae;Dactylorhiza incarnata var. cruenta × majalis subsp. lapponica;10489504;NA
10590313;Dactylorhiza incarnata var. cruenta × majalis subsp. lapponica;Plantae;Dactylorhiza incarnata var. cruenta x lapponica;10489504;NA
9850738;Achillea impatiens × ptarmica;Plantae;Achillea impatiens x ptarmica;10489900;NA
10489900;NA;Plantae;Achillea impatiens × ptarmica;10489900;NA
10490217;NA;Plantae;Carex paleacea × Carex vacillans;10490217;NA
10490298;NA;Plantae;Ophrys occidentalis x Ophrys lutea;10490298;NA
9851477;Elymus kronokensis × mutabilis;Plantae;Elymus kronokensis x mutabilis;10490682;NA
10245798;Elymus kronokensis × mutabilis;Plantae;Elymus alaskanus x mutabilis;10490682;NA
10437608;Elymus kronokensis × mutabilis;Plantae;Elymus alaskanus × mutabilis;10490682;NA
10490682;NA;Plantae;Elymus kronokensis × mutabilis;10490682;NA
10490749;NA;Plantae;Erigeron canadensis x Erigeron sumatrensis;10490749;NA
10491125;NA;Plantae;Xanthosoma belophyllum x caracassanum;10491125;NA
9913993;Salix caprea × cinerea;Plantae;Salix caprea subsp. caprea x cinerea subsp. cinerea;10491133;NA
9979726;Salix caprea × cinerea;Plantae;Salix caprea ssp. caprea x cinerea ssp. cinerea;10491133;NA
10064487;Salix caprea × cinerea;Plantae;Salix caprea subsp. caprea x cinerea;10491133;NA
10223393;Salix caprea × cinerea;Plantae;Salix caprea subsp. caprea × cinerea;10491133;NA
10308506;Salix caprea × cinerea;Plantae;Salix caprea ssp. caprea × cinerea ssp. cinerea;10491133;NA
10374517;Salix caprea × cinerea;Plantae;Salix caprea ssp. caprea x cinerea;10491133;NA
10460068;Salix caprea × cinerea;Plantae;Salix caprea subsp. caprea × cinerea subsp. cinerea;10491133;NA
10491133;NA;Plantae;Salix caprea × cinerea;10491133;NA
10619884;Salix caprea × cinerea;Plantae;Salix caprea ssp. caprea × cinerea;10491133;NA
10192210;Verbascum nigrum × pyramidatum;Plantae;Verbascum nigrum x pyramidatum;10491338;NA
10491338;NA;Plantae;Verbascum nigrum × pyramidatum;10491338;NA
10491442;NA;Plantae;Potamogeton lucens x natans;10491442;NA
10191729;Geum hispidum × urbanum;Plantae;Geum hispidum x urbanum;10491784;NA
10491784;NA;Plantae;Geum hispidum × urbanum;10491784;NA
10491874;NA;Plantae;Symphoricarpos albus var. laevigatus x microphyllus x orbiculatus;10491874;NA
10492068;NA;Chromista;Phytophthora nicotianae x cactorum;10492068;NA
10492344;NA;Plantae;Carex digitata × ornithopoda;10492344;NA
10492885;NA;Plantae;Rosa canina × jundzillii;10492885;NA
9853879;Atriplex calotheca × longipes subsp. longipes;Plantae;Atriplex calotheca × longipes ssp. longipes;10493121;NA
10248247;Atriplex calotheca × longipes subsp. longipes;Plantae;Atriplex calotheca x longipes ssp. longipes;10493121;NA
10435160;Atriplex calotheca × longipes subsp. longipes;Plantae;Atriplex calotheca x longipes subsp. longipes;10493121;NA
10493121;NA;Plantae;Atriplex calotheca × longipes subsp. longipes;10493121;NA
10190056;Carex canescens × mackenziei;Plantae;Carex canescens x mackenziei;10493473;NA
10493473;NA;Plantae;Carex canescens × mackenziei;10493473;NA
9854347;Salix caprea subsp. caprea × repens subsp. repens × viminalis;Plantae;Salix caprea ssp. caprea × repens ssp. repens × viminalis;10493599;NA
10248697;Salix caprea subsp. caprea × repens subsp. repens × viminalis;Plantae;Salix caprea subsp. caprea x repens subsp. repens x viminalis;10493599;NA
10434709;Salix caprea subsp. caprea × repens subsp. repens × viminalis;Plantae;Salix caprea ssp. caprea x repens ssp. repens x viminalis;10493599;NA
10493599;NA;Plantae;Salix caprea subsp. caprea × repens subsp. repens × viminalis;10493599;NA
9854625;Melilotus albus × altissimus;Plantae;Melilotus albus x altissimus;10493863;NA
10493863;NA;Plantae;Melilotus albus × altissimus;10493863;NA
10493929;NA;Plantae;Anemia hirsuta x phyllitidis;10493929;NA
10494688;NA;Plantae;Potamogeton gramineus x perfoliatus;10494688;NA
10494811;NA;Plantae;Verbascum lychnitis x thapsus;10494811;NA
9855773;Salix aurita x cinerea subsp. oleifolia;Plantae;Salix atrocinerea x aurita;10495017;NA
10495017;NA;Plantae;Salix aurita x cinerea subsp. oleifolia;10495017;NA
10188079;Elymus fibrosus × mutabilis;Plantae;Elymus fibrosus x mutabilis;10495468;NA
10495468;NA;Plantae;Elymus fibrosus × mutabilis;10495468;NA
10495558;NA;Plantae;Calamagrostis arundinacea x epigejos;10495558;NA
10495850;NA;Plantae;Lolium multiflorum x perenne;10495850;NA
10496117;NA;Animalia;Emberiza leucocephalos x citrinella;10496117;NA
10186862;Carex livida × vaginata;Plantae;Carex livida x vaginata;10496700;NA
10496700;NA;Plantae;Carex livida × vaginata;10496700;NA
10497551;NA;Plantae;Epipactis atrorubens × palustris;10497551;NA
9858583;Carex nigra subsp. juncella × paleacea;Plantae;Carex nigra ssp. juncella × paleacea;10497867;NA
10252991;Carex nigra subsp. juncella × paleacea;Plantae;Carex nigra subsp. juncella x paleacea;10497867;NA
10430398;Carex nigra subsp. juncella × paleacea;Plantae;Carex nigra ssp. juncella x paleacea;10497867;NA
10497867;NA;Plantae;Carex nigra subsp. juncella × paleacea;10497867;NA
10185332;Rumex crispus × obovatus;Plantae;Rumex crispus x obovatus;10498241;NA
10498241;NA;Plantae;Rumex crispus × obovatus;10498241;NA
10498308;NA;Plantae;Laburnum alpinum x anagyroides;10498308;NA
9859064;Ranunculus polyanthemos subsp. × polyanthemoides × repens;Plantae;Ranunculus polyanthemos ssp. x polyanthemoides x repens;10498340;NA
10253482;Ranunculus polyanthemos subsp. × polyanthemoides × repens;Plantae;Ranunculus polyanthemos ssp. × polyanthemoides × repens;10498340;NA
10429915;Ranunculus polyanthemos subsp. × polyanthemoides × repens;Plantae;Ranunculus polyanthemos subsp. x polyanthemoides x repens;10498340;NA
10498340;NA;Plantae;Ranunculus polyanthemos subsp. × polyanthemoides × repens;10498340;NA
10498423;NA;Animalia;Anser caerulescens x canagicus;10498423;NA
9859352;Equisetum arvense × pratense;Plantae;Equisetum arvense x pratense;10498635;NA
10498635;NA;Plantae;Equisetum arvense × pratense;10498635;NA
10498647;NA;Plantae;Dryopteris oreades x filix mas;10498647;NA
10498875;NA;Plantae;Dianthus gratianopolitanus x Dianthus plumarius;10498875;NA
10498977;NA;Plantae;Epilobium ciliatum × tetragonum;10498977;NA
10499012;NA;Plantae;Festuca pratensis x Lolium perenne;10499012;NA
10499466;NA;Plantae;Verbascum lychnitis x nigrum;10499466;NA
10499913;NA;Plantae;Carex pseudocyperus × rostrata;10499913;NA
10500302;NA;Plantae;Rhinanthus minor x serotinus;10500302;NA
9861510;Epilobium glandulosum × roseum;Plantae;Epilobium glandulosum x roseum;10500791;NA
10500791;NA;Plantae;Epilobium glandulosum × roseum;10500791;NA
10500838;NA;Plantae;Perovskia abrotanoides x Perovskia atriplicifolia;10500838;NA
9938984;Salix myrsinifolia × starkeana;Plantae;Salix myrsinifolia × starkeana subsp. starkeana;10500976;NA
10105157;Salix myrsinifolia × starkeana;Plantae;Salix myrsinifolia x starkeana ssp. starkeana;10500976;NA
10182566;Salix myrsinifolia × starkeana;Plantae;Salix myrsinifolia x starkeana subsp. starkeana;10500976;NA
10349387;Salix myrsinifolia × starkeana;Plantae;Salix myrsinifolia × starkeana ssp. starkeana;10500976;NA
10500976;NA;Plantae;Salix myrsinifolia × starkeana;10500976;NA
10578794;Salix myrsinifolia × starkeana;Plantae;Salix myrsinifolia x starkeana;10500976;NA
10501427;NA;Plantae;Anemone nemorosa x ranunculoides;10501427;NA
10501823;NA;Plantae;Epipactis atrorubens x palustris;10501823;NA
10106388;Betula nana × pubescens subsp. pubescens;Plantae;Betula nana × pubescens ssp. pubescens;10502189;NA
10181340;Betula nana × pubescens subsp. pubescens;Plantae;Betula nana x pubescens subsp. pubescens;10502189;NA
10502189;NA;Plantae;Betula nana × pubescens subsp. pubescens;10502189;NA
10577554;Betula nana × pubescens subsp. pubescens;Plantae;Betula nana x pubescens ssp. pubescens;10502189;NA
10502740;NA;Plantae;Fallopia baldschuanica x japonica;10502740;NA
10107149;Viola canina subsp. montana × uliginosa;Plantae;Viola canina ssp. montana × uliginosa;10502944;NA
10180571;Viola canina subsp. montana × uliginosa;Plantae;Viola canina subsp. montana x uliginosa;10502944;NA
10502944;NA;Plantae;Viola canina subsp. montana × uliginosa;10502944;NA
10576793;Viola canina subsp. montana × uliginosa;Plantae;Viola canina ssp. montana x uliginosa;10502944;NA
9863756;Carex canescens × diandra;Plantae;Carex canescens x diandra;10503051;NA
10503051;NA;Plantae;Carex canescens × diandra;10503051;NA
10180393;Cephalanthera damasonium × longifolia;Plantae;Cephalanthera damasonium x longifolia;10503134;NA
10503134;NA;Plantae;Cephalanthera damasonium × longifolia;10503134;NA
10503695;NA;Plantae;Vitis riparia x Vitis rupestris;10503695;NA
10503896;NA;Plantae;Ophrys funerea x Ophrys scolopax;10503896;NA
10108372;Salix lapponum × viminalis;Plantae;Salix lapponum x viminalis;10504179;NA
10504179;NA;Plantae;Salix lapponum × viminalis;10504179;NA
